event_year,event_month,event_dow,event_hour,event_type,division,apprehension_made,hood_140
2015,May,Tuesday,9,Person in Crisis,D52,No,75
2015,May,Tuesday,12,Suicide-related,D42,No,117
2015,May,Tuesday,11,Person in Crisis,D55,Yes,69
2015,May,Tuesday,7,Person in Crisis,D55,No,62
2015,May,Tuesday,11,Suicide-related,D13,No,108
2015,May,Wednesday,18,Person in Crisis,D32,No,27
2015,May,Wednesday,22,Suicide-related,D14,No,95
2015,May,Wednesday,9,Suicide-related,D41,No,127
2015,May,Wednesday,7,Person in Crisis,D51,No,73
2015,May,Wednesday,21,Person in Crisis,D13,No,108
2015,May,Wednesday,18,Person in Crisis,D11,No,87
2015,May,Wednesday,16,Suicide-related,D52,No,76
2015,May,Wednesday,11,Person in Crisis,D33,Yes,40
2015,May,Wednesday,14,Person in Crisis,D52,No,76
2015,May,Wednesday,12,Person in Crisis,D53,No,56
2015,May,Wednesday,15,Suicide-related,D11,No,88
2015,May,Wednesday,9,Person in Crisis,D51,No,72
2015,May,Wednesday,13,Person in Crisis,D33,No,49
2015,May,Wednesday,3,Suicide-related,D41,No,119
2015,May,Wednesday,13,Person in Crisis,D13,No,102
2015,May,Wednesday,21,Person in Crisis,D52,Yes,76
2015,May,Wednesday,14,Suicide-related,D32,No,38
2015,May,Wednesday,21,Person in Crisis,D22,No,13
2015,May,Wednesday,18,Person in Crisis,D14,No,81
2015,May,Wednesday,18,Person in Crisis,D13,No,94
2015,May,Wednesday,22,Person in Crisis,D12,Yes,30
2015,May,Wednesday,16,Person in Crisis,D14,Yes,82
2015,May,Wednesday,18,Suicide-related,D42,Yes,128
2015,May,Wednesday,22,Suicide-related,D51,Yes,75
2015,May,Wednesday,14,Person in Crisis,D14,No,82
2015,May,Wednesday,15,Suicide-related,D51,No,75
2015,May,Wednesday,18,Person in Crisis,D55,No,70
2015,May,Wednesday,14,Person in Crisis,D31,No,24
2015,May,Wednesday,22,Suicide-related,D51,No,75
2015,May,Wednesday,3,Person in Crisis,D51,No,74
2015,May,Wednesday,16,Person in Crisis,D22,No,17
2015,May,Wednesday,9,Person in Crisis,D11,No,86
2015,May,Wednesday,20,Suicide-related,D51,No,73
2015,May,Wednesday,13,Person in Crisis,D43,Yes,139
2015,May,Wednesday,9,Person in Crisis,D53,Yes,104
2015,May,Wednesday,0,Suicide-related,D43,No,123
2015,May,Wednesday,0,Person in Crisis,D11,No,93
2015,May,Wednesday,13,Suicide-related,D41,No,122
2015,May,Wednesday,8,Person in Crisis,D13,Yes,109
2015,May,Wednesday,3,Overdose,D14,No,78
2015,May,Wednesday,17,Overdose,D41,No,122
2015,May,Wednesday,18,Person in Crisis,D43,No,136
2015,May,Wednesday,11,Person in Crisis,D51,No,73
2015,May,Wednesday,7,Suicide-related,D33,No,53
2015,May,Wednesday,15,Person in Crisis,D42,No,118
2015,May,Wednesday,16,Person in Crisis,D43,No,139
2015,May,Wednesday,0,Person in Crisis,D12,No,115
2015,May,Wednesday,19,Person in Crisis,D42,No,118
2015,May,Wednesday,12,Person in Crisis,D53,No,41
2015,May,Wednesday,18,Person in Crisis,D22,No,11
2015,May,Wednesday,21,Person in Crisis,D42,No,132
2015,May,Wednesday,22,Suicide-related,D43,No,123
2015,May,Wednesday,11,Person in Crisis,D12,No,113
2015,May,Wednesday,9,Overdose,D32,Yes,36
2015,May,Wednesday,13,Person in Crisis,D12,Yes,90
2015,May,Wednesday,13,Person in Crisis,D41,No,125
2015,May,Wednesday,13,Suicide-related,D51,No,74
2015,May,Wednesday,0,Suicide-related,D12,Yes,30
2015,May,Wednesday,21,Suicide-related,D22,Yes,17
2015,May,Wednesday,19,Suicide-related,D51,No,74
2015,May,Wednesday,11,Person in Crisis,D55,No,69
2015,May,Wednesday,11,Person in Crisis,D14,Yes,82
2015,May,Wednesday,18,Person in Crisis,D31,Yes,25
2015,May,Wednesday,14,Person in Crisis,D43,No,139
2015,May,Wednesday,1,Person in Crisis,D51,No,75
2015,May,Wednesday,13,Suicide-related,D14,Yes,81
2015,May,Wednesday,18,Person in Crisis,D23,No,7
2015,May,Wednesday,9,Person in Crisis,D11,No,93
2015,May,Wednesday,12,Person in Crisis,D32,No,39
2015,May,Wednesday,21,Person in Crisis,D31,No,25
2015,May,Wednesday,12,Suicide-related,D51,No,73
2015,May,Wednesday,23,Suicide-related,D11,No,93
2015,May,Thursday,17,Person in Crisis,D51,No,73
2015,May,Thursday,16,Person in Crisis,D41,Yes,120
2015,May,Thursday,2,Person in Crisis,D32,No,51
2015,May,Thursday,4,Person in Crisis,D23,No,6
2015,May,Thursday,18,Suicide-related,D12,Yes,115
2015,May,Thursday,17,Person in Crisis,D14,No,85
2015,May,Thursday,13,Person in Crisis,D12,No,111
2015,May,Thursday,16,Person in Crisis,D55,No,65
2015,May,Thursday,17,Suicide-related,D11,No,86
2015,May,Thursday,11,Person in Crisis,D42,No,131
2015,May,Thursday,9,Suicide-related,D51,No,75
2015,May,Thursday,13,Suicide-related,D32,No,34
2015,May,Thursday,9,Person in Crisis,D33,No,45
2015,May,Thursday,21,Suicide-related,D22,No,16
2015,May,Thursday,9,Person in Crisis,D54,Yes,61
2015,May,Thursday,12,Person in Crisis,D42,No,132
2015,May,Thursday,21,Suicide-related,D51,No,73
2015,May,Thursday,16,Suicide-related,D43,No,139
2015,May,Thursday,10,Person in Crisis,D55,No,70
2015,May,Thursday,17,Person in Crisis,D13,No,92
2015,May,Thursday,18,Suicide-related,D43,No,135
2015,May,Thursday,19,Person in Crisis,D43,No,139
2015,May,Thursday,10,Person in Crisis,D55,No,62
2015,May,Thursday,8,Person in Crisis,D41,No,120
2015,May,Thursday,23,Person in Crisis,D13,No,107
2015,May,Thursday,18,Person in Crisis,D41,No,126
2015,May,Thursday,14,Person in Crisis,D42,No,132
2015,May,Thursday,2,Suicide-related,D41,No,120
2015,May,Thursday,9,Person in Crisis,D53,No,55
2015,May,Thursday,18,Person in Crisis,D22,Yes,14
2015,May,Thursday,16,Person in Crisis,D41,Yes,122
2015,May,Thursday,20,Person in Crisis,D14,No,77
2015,May,Thursday,13,Suicide-related,D14,Yes,81
2015,May,Thursday,16,Suicide-related,D53,No,95
2015,May,Thursday,14,Person in Crisis,D31,Yes,24
2015,May,Thursday,10,Person in Crisis,D54,Yes,70
2015,May,Thursday,9,Suicide-related,D12,No,111
2015,May,Thursday,14,Suicide-related,D41,No,120
2015,May,Thursday,1,Suicide-related,D51,No,73
2015,May,Thursday,16,Suicide-related,D53,Yes,97
2015,May,Thursday,18,Person in Crisis,D32,No,31
2015,May,Thursday,12,Person in Crisis,D41,Yes,125
2015,May,Thursday,19,Overdose,D51,No,71
2015,May,Thursday,9,Person in Crisis,D33,No,47
2015,May,Thursday,15,Person in Crisis,D33,Yes,52
2015,May,Thursday,17,Person in Crisis,D22,No,14
2015,May,Thursday,0,Suicide-related,D54,No,44
2015,May,Thursday,9,Person in Crisis,D53,Yes,104
2015,May,Thursday,15,Person in Crisis,D22,No,16
2015,May,Thursday,17,Person in Crisis,D13,No,31
2015,May,Thursday,11,Person in Crisis,D42,No,117
2015,May,Thursday,15,Person in Crisis,D14,Yes,82
2015,May,Thursday,1,Overdose,D41,No,124
2015,May,Thursday,10,Person in Crisis,D14,No,85
2015,May,Thursday,10,Person in Crisis,D13,No,96
2015,May,Thursday,17,Person in Crisis,D55,No,63
2015,May,Thursday,12,Person in Crisis,D42,No,117
2015,May,Thursday,22,Person in Crisis,D32,No,38
2015,May,Thursday,17,Person in Crisis,D51,No,73
2015,May,Thursday,11,Suicide-related,D55,No,63
2015,May,Thursday,14,Suicide-related,D54,No,67
2015,May,Thursday,17,Suicide-related,D42,No,128
2015,May,Thursday,2,Person in Crisis,D33,No,45
2015,May,Thursday,20,Person in Crisis,D42,No,131
2015,May,Thursday,15,Overdose,D12,No,113
2015,May,Thursday,17,Suicide-related,D43,Yes,137
2015,May,Thursday,21,Person in Crisis,D55,No,70
2015,May,Thursday,15,Person in Crisis,D32,Yes,34
2015,May,Thursday,20,Person in Crisis,D55,Yes,70
2015,May,Thursday,11,Overdose,D51,No,75
2015,May,Thursday,20,Person in Crisis,D52,No,79
2015,May,Thursday,5,Person in Crisis,D33,No,45
2015,May,Friday,10,Person in Crisis,D14,Yes,85
2015,May,Friday,22,Suicide-related,D22,No,17
2015,May,Friday,23,Person in Crisis,D31,Yes,24
2015,May,Friday,21,Person in Crisis,D14,No,82
2015,May,Friday,7,Suicide-related,D55,No,64
2015,May,Friday,13,Suicide-related,D52,No,76
2015,May,Friday,18,Suicide-related,D32,No,35
2015,May,Friday,12,Person in Crisis,D51,Yes,75
2015,May,Friday,13,Person in Crisis,D13,No,31
2015,May,Friday,7,Person in Crisis,D22,No,14
2015,May,Friday,11,Suicide-related,D14,No,95
2015,May,Friday,6,Suicide-related,D51,No,73
2015,May,Friday,21,Person in Crisis,D13,No,92
2015,May,Friday,6,Person in Crisis,D22,No,20
2015,May,Friday,16,Suicide-related,D23,No,1
2015,May,Friday,18,Overdose,D41,No,138
2015,May,Friday,16,Person in Crisis,D12,Yes,115
2015,May,Friday,2,Person in Crisis,D43,No,139
2015,May,Friday,13,Person in Crisis,D43,Yes,131
2015,May,Friday,13,Person in Crisis,D51,No,73
2015,May,Friday,13,Person in Crisis,D22,No,11
2015,May,Friday,15,Suicide-related,D55,Yes,68
2015,May,Friday,8,Person in Crisis,D55,Yes,70
2015,May,Friday,2,Suicide-related,D51,Yes,75
2015,May,Friday,16,Suicide-related,D32,No,34
2015,May,Friday,13,Person in Crisis,D42,Yes,128
2015,May,Friday,1,Suicide-related,D52,No,76
2015,May,Friday,10,Suicide-related,D55,No,70
2015,May,Friday,12,Overdose,D14,No,78
2015,May,Friday,19,Suicide-related,D52,No,76
2015,May,Friday,20,Overdose,D22,No,17
2015,May,Friday,9,Person in Crisis,D13,No,107
2015,May,Friday,19,Suicide-related,D52,No,76
2015,May,Friday,16,Person in Crisis,D52,No,76
2015,May,Friday,19,Person in Crisis,D43,No,134
2015,May,Friday,16,Person in Crisis,D11,Yes,87
2015,May,Friday,3,Person in Crisis,D52,No,76
2015,May,Friday,12,Person in Crisis,D51,No,73
2015,May,Friday,9,Person in Crisis,D55,Yes,70
2015,May,Friday,23,Suicide-related,D53,No,98
2015,May,Friday,22,Person in Crisis,D11,No,90
2015,May,Friday,11,Suicide-related,D52,No,77
2015,May,Friday,12,Person in Crisis,D32,Yes,27
2015,May,Friday,8,Person in Crisis,D12,No,111
2015,May,Friday,10,Person in Crisis,D32,Yes,37
2015,May,Friday,9,Person in Crisis,D32,No,51
2015,May,Friday,9,Person in Crisis,D11,No,93
2015,May,Friday,13,Person in Crisis,D14,No,81
2015,May,Friday,22,Person in Crisis,D31,No,23
2015,May,Friday,21,Overdose,D22,No,16
2015,May,Friday,18,Suicide-related,D51,No,75
2015,May,Friday,20,Person in Crisis,D54,No,60
2015,May,Friday,0,Person in Crisis,D23,No,8
2015,May,Friday,13,Person in Crisis,D13,No,109
2015,May,Friday,1,Suicide-related,D51,No,75
2015,May,Friday,17,Suicide-related,D32,No,37
2015,May,Friday,15,Suicide-related,D42,No,128
2015,May,Friday,22,Person in Crisis,D42,No,117
2015,May,Friday,3,Person in Crisis,D23,No,1
2015,May,Friday,17,Person in Crisis,D55,No,65
2015,May,Friday,12,Person in Crisis,D53,Yes,98
2015,May,Friday,13,Person in Crisis,D55,No,62
2015,May,Friday,19,Suicide-related,D32,No,40
2015,May,Friday,14,Person in Crisis,D51,No,73
2015,May,Friday,7,Overdose,D43,No,135
2015,May,Friday,16,Suicide-related,D14,No,81
2015,May,Friday,1,Person in Crisis,D42,Yes,132
2015,May,Friday,12,Person in Crisis,D22,Yes,20
2015,May,Saturday,21,Suicide-related,D54,No,57
2015,May,Saturday,12,Person in Crisis,D14,No,81
2015,May,Saturday,2,Suicide-related,D13,Yes,31
2015,May,Saturday,16,Person in Crisis,D51,No,73
2015,May,Saturday,11,Person in Crisis,D55,No,62
2015,May,Saturday,10,Suicide-related,D52,Yes,75
2015,May,Saturday,6,Person in Crisis,D51,No,73
2015,May,Saturday,21,Suicide-related,D12,Yes,30
2015,May,Saturday,17,Person in Crisis,D33,No,46
2015,May,Saturday,19,Person in Crisis,D43,No,135
2015,May,Saturday,5,Person in Crisis,D54,No,57
2015,May,Saturday,14,Person in Crisis,D33,No,52
2015,May,Saturday,15,Person in Crisis,D53,Yes,41
2015,May,Saturday,20,Person in Crisis,D14,No,85
2015,May,Saturday,0,Suicide-related,D51,No,74
2015,May,Saturday,17,Suicide-related,D55,No,64
2015,May,Saturday,21,Person in Crisis,D32,No,39
2015,May,Saturday,10,Person in Crisis,D52,No,76
2015,May,Saturday,22,Person in Crisis,D31,No,26
2015,May,Saturday,22,Suicide-related,D22,Yes,16
2015,May,Saturday,14,Suicide-related,D23,No,1
2015,May,Saturday,9,Person in Crisis,D55,No,64
2015,May,Saturday,23,Suicide-related,D31,Yes,27
2015,May,Saturday,5,Person in Crisis,D41,No,120
2015,May,Saturday,0,Suicide-related,D51,No,73
2015,May,Saturday,22,Suicide-related,D23,No,7
2015,May,Saturday,0,Person in Crisis,D42,No,117
2015,May,Saturday,3,Overdose,D54,No,44
2015,May,Saturday,2,Person in Crisis,D55,No,65
2015,May,Saturday,15,Person in Crisis,D23,No,5
2015,May,Saturday,23,Suicide-related,D53,Yes,98
2015,May,Saturday,5,Person in Crisis,D43,No,140
2015,May,Saturday,10,Suicide-related,D51,Yes,73
2015,May,Saturday,2,Suicide-related,D31,Yes,27
2015,May,Saturday,7,Person in Crisis,D11,No,87
2015,May,Saturday,15,Suicide-related,D33,No,52
2015,May,Saturday,15,Suicide-related,D43,No,134
2015,May,Saturday,17,Person in Crisis,D54,Yes,54
2015,May,Saturday,10,Suicide-related,D41,Yes,119
2015,May,Saturday,12,Suicide-related,D11,No,89
2015,May,Saturday,7,Person in Crisis,D23,Yes,1
2015,May,Saturday,14,Suicide-related,D14,No,82
2015,May,Saturday,8,Person in Crisis,D14,No,78
2015,May,Saturday,10,Person in Crisis,D13,No,102
2015,May,Saturday,17,Person in Crisis,D51,No,75
2015,May,Saturday,3,Person in Crisis,D51,No,70
2015,May,Saturday,8,Person in Crisis,D14,No,85
2015,May,Saturday,22,Suicide-related,D54,No,57
2015,May,Saturday,19,Suicide-related,D22,Yes,16
2015,May,Saturday,14,Person in Crisis,D23,No,1
2015,May,Saturday,11,Suicide-related,D43,No,134
2015,May,Saturday,14,Person in Crisis,D23,No,2
2015,May,Saturday,9,Person in Crisis,D22,Yes,17
2015,May,Saturday,18,Person in Crisis,D54,No,66
2015,May,Saturday,11,Person in Crisis,D33,No,45
2015,May,Saturday,19,Overdose,D11,No,93
2015,May,Saturday,20,Person in Crisis,D13,No,92
2015,May,Saturday,7,Suicide-related,D51,No,73
2015,May,Sunday,18,Overdose,D11,No,90
2015,May,Sunday,10,Person in Crisis,D14,No,85
2015,May,Sunday,23,Person in Crisis,D42,No,132
2015,May,Sunday,20,Suicide-related,D31,No,22
2015,May,Sunday,1,Person in Crisis,D52,No,78
2015,May,Sunday,16,Person in Crisis,D11,No,87
2015,May,Sunday,8,Overdose,D22,Yes,13
2015,May,Sunday,8,Person in Crisis,D23,No,1
2015,May,Sunday,21,Person in Crisis,D14,No,85
2015,May,Sunday,12,Person in Crisis,D52,No,76
2015,May,Sunday,9,Person in Crisis,D11,Yes,86
2015,May,Sunday,11,Suicide-related,D41,No,124
2015,May,Sunday,2,Person in Crisis,D52,No,78
2015,May,Sunday,8,Person in Crisis,D51,No,73
2015,May,Sunday,4,Overdose,D12,Yes,30
2015,May,Sunday,23,Overdose,D14,No,82
2015,May,Sunday,0,Suicide-related,D55,No,70
2015,May,Sunday,3,Person in Crisis,D23,No,7
2015,May,Sunday,23,Person in Crisis,D42,No,132
2015,May,Sunday,9,Person in Crisis,D51,No,73
2015,May,Sunday,12,Suicide-related,D41,Yes,122
2015,May,Sunday,15,Overdose,D41,No,125
2015,May,Sunday,10,Suicide-related,D55,Yes,68
2015,May,Sunday,8,Suicide-related,D41,Yes,125
2015,May,Sunday,22,Suicide-related,D53,No,104
2015,May,Sunday,17,Person in Crisis,D52,No,76
2015,May,Sunday,0,Suicide-related,D13,Yes,106
2015,May,Sunday,23,Person in Crisis,D33,No,45
2015,May,Sunday,12,Person in Crisis,D51,No,73
2015,May,Sunday,0,Person in Crisis,D52,No,77
2015,May,Sunday,22,Suicide-related,D43,No,123
2015,May,Sunday,16,Person in Crisis,D51,No,73
2015,May,Sunday,11,Suicide-related,D52,No,76
2015,May,Sunday,16,Person in Crisis,D33,No,42
2015,May,Sunday,12,Person in Crisis,D32,No,38
2015,May,Sunday,22,Suicide-related,D32,No,35
2015,May,Sunday,9,Person in Crisis,D51,No,72
2015,May,Sunday,20,Overdose,D41,No,127
2015,May,Sunday,0,Suicide-related,D52,Yes,76
2015,May,Sunday,15,Suicide-related,D23,Yes,1
2015,May,Sunday,1,Person in Crisis,D51,No,72
2015,May,Sunday,16,Person in Crisis,D43,No,131
2015,May,Sunday,9,Suicide-related,D53,No,104
2015,May,Sunday,10,Person in Crisis,D43,Yes,136
2015,May,Sunday,15,Person in Crisis,D31,No,27
2015,May,Sunday,2,Person in Crisis,D31,No,22
2015,May,Sunday,17,Person in Crisis,D51,No,75
2015,May,Sunday,21,Person in Crisis,D13,Yes,102
2015,May,Sunday,10,Overdose,D22,No,13
2015,May,Sunday,10,Person in Crisis,D55,No,70
2015,May,Sunday,2,Person in Crisis,D51,No,75
2015,May,Sunday,13,Suicide-related,D52,No,98
2015,May,Sunday,23,Suicide-related,D43,No,137
2015,May,Sunday,16,Person in Crisis,D54,No,66
2015,May,Sunday,15,Suicide-related,D33,Yes,43
2015,May,Monday,13,Person in Crisis,D11,No,83
2015,May,Monday,16,Person in Crisis,D41,No,125
2015,May,Monday,23,Person in Crisis,D11,No,93
2015,May,Monday,2,Person in Crisis,D14,No,85
2015,May,Monday,4,Suicide-related,D53,No,41
2015,May,Monday,16,Person in Crisis,D41,No,138
2015,May,Monday,23,Person in Crisis,D43,No,136
2015,May,Monday,14,Suicide-related,D12,No,23
2015,May,Monday,7,Person in Crisis,D54,No,44
2015,May,Monday,19,Suicide-related,D53,No,100
2015,May,Monday,0,Suicide-related,D22,Yes,14
2015,May,Monday,9,Person in Crisis,D41,No,121
2015,May,Monday,17,Person in Crisis,D41,No,124
2015,May,Monday,3,Person in Crisis,D54,No,54
2015,May,Monday,18,Suicide-related,D51,No,73
2015,May,Monday,13,Person in Crisis,D51,No,73
2015,May,Monday,13,Person in Crisis,D12,Yes,28
2015,May,Monday,1,Suicide-related,D42,Yes,129
2015,May,Monday,14,Suicide-related,D33,No,45
2015,May,Monday,18,Suicide-related,D51,No,73
2015,May,Monday,16,Suicide-related,D13,No,109
2015,May,Monday,3,Person in Crisis,D22,No,14
2015,May,Monday,17,Overdose,D13,No,31
2015,May,Monday,14,Suicide-related,D54,No,59
2015,May,Monday,8,Person in Crisis,D12,No,113
2015,May,Monday,9,Person in Crisis,D51,No,75
2015,May,Monday,2,Person in Crisis,D43,No,138
2015,May,Monday,8,Person in Crisis,D33,Yes,45
2015,May,Monday,10,Person in Crisis,D54,No,44
2015,May,Monday,20,Suicide-related,D51,No,75
2015,May,Monday,17,Suicide-related,D42,No,117
2015,May,Monday,23,Suicide-related,D14,Yes,82
2015,May,Monday,0,Suicide-related,D51,No,74
2015,May,Monday,1,Overdose,D33,No,47
2015,May,Monday,22,Person in Crisis,D53,No,95
2015,May,Monday,4,Overdose,D13,No,106
2015,May,Monday,0,Person in Crisis,D43,Yes,133
2015,May,Monday,22,Person in Crisis,D42,No,131
2015,May,Monday,22,Person in Crisis,D53,No,99
2015,May,Monday,18,Suicide-related,D32,No,36
2015,May,Monday,1,Suicide-related,D23,No,3
2015,May,Monday,22,Person in Crisis,D14,No,93
2015,May,Monday,8,Suicide-related,D22,Yes,13
2015,May,Monday,16,Suicide-related,D11,No,88
2015,May,Monday,18,Person in Crisis,D41,Yes,124
2015,May,Monday,15,Person in Crisis,D22,No,16
2015,May,Monday,23,Person in Crisis,D41,No,124
2015,May,Monday,12,Person in Crisis,D32,No,51
2015,May,Monday,15,Suicide-related,D55,No,63
2015,May,Monday,9,Person in Crisis,D11,No,86
2015,May,Monday,4,Overdose,D51,No,77
2015,May,Monday,11,Person in Crisis,D53,No,104
2015,May,Monday,10,Person in Crisis,D14,No,85
2015,May,Monday,18,Suicide-related,D13,No,96
2015,May,Monday,12,Suicide-related,D12,No,90
2015,May,Monday,15,Person in Crisis,D12,No,30
2015,May,Monday,16,Person in Crisis,D32,No,51
2015,May,Monday,11,Overdose,D54,Yes,62
2015,May,Monday,20,Person in Crisis,D42,No,118
2015,May,Monday,18,Overdose,D42,No,131
2015,May,Monday,17,Suicide-related,D32,No,35
2015,May,Monday,18,Suicide-related,D52,No,79
2015,May,Monday,11,Person in Crisis,D43,No,123
2015,May,Monday,17,Person in Crisis,D22,No,11
2015,May,Tuesday,17,Person in Crisis,D14,Yes,84
2015,May,Tuesday,11,Suicide-related,D11,No,114
2015,May,Tuesday,5,Suicide-related,D32,No,38
2015,May,Tuesday,17,Person in Crisis,D51,No,73
2015,May,Tuesday,18,Person in Crisis,D11,Yes,88
2015,May,Tuesday,14,Person in Crisis,D12,Yes,30
2015,May,Tuesday,10,Suicide-related,D32,No,36
2015,May,Tuesday,11,Person in Crisis,D14,Yes,82
2015,May,Tuesday,20,Suicide-related,D55,Yes,70
2015,May,Tuesday,13,Suicide-related,D43,No,127
2015,May,Tuesday,15,Suicide-related,D51,No,73
2015,May,Tuesday,5,Person in Crisis,D12,No,113
2015,May,Tuesday,13,Person in Crisis,D52,Yes,77
2015,May,Tuesday,17,Person in Crisis,D23,No,5
2015,May,Tuesday,19,Suicide-related,D13,Yes,107
2015,May,Tuesday,11,Person in Crisis,D51,No,74
2015,May,Tuesday,14,Suicide-related,D22,No,17
2015,May,Tuesday,11,Suicide-related,D22,No,14
2015,May,Tuesday,8,Person in Crisis,D55,No,70
2015,May,Tuesday,15,Suicide-related,D42,No,131
2015,May,Tuesday,12,Suicide-related,D51,No,71
2015,May,Tuesday,16,Person in Crisis,D14,No,84
2015,May,Tuesday,23,Suicide-related,D23,No,1
2015,May,Tuesday,16,Person in Crisis,D14,No,95
2015,May,Tuesday,4,Person in Crisis,D55,No,70
2015,May,Tuesday,22,Person in Crisis,D54,No,59
2015,May,Tuesday,11,Person in Crisis,D22,No,14
2015,May,Tuesday,12,Person in Crisis,D14,No,81
2015,May,Tuesday,12,Suicide-related,D41,Yes,124
2015,May,Tuesday,11,Suicide-related,D51,No,73
2015,May,Tuesday,18,Person in Crisis,D42,No,118
2015,May,Tuesday,11,Person in Crisis,D14,No,95
2015,May,Tuesday,21,Suicide-related,D54,Yes,66
2015,May,Tuesday,9,Person in Crisis,D22,Yes,14
2015,May,Tuesday,15,Suicide-related,D31,No,27
2015,May,Tuesday,20,Person in Crisis,D14,No,79
2015,May,Tuesday,11,Person in Crisis,D32,No,35
2015,May,Tuesday,21,Person in Crisis,D42,No,132
2015,May,Tuesday,4,Person in Crisis,D11,No,87
2015,May,Tuesday,18,Person in Crisis,D14,No,78
2015,May,Tuesday,16,Suicide-related,D22,No,12
2015,May,Tuesday,14,Person in Crisis,D43,No,137
2015,May,Tuesday,17,Person in Crisis,D41,No,119
2015,May,Tuesday,18,Person in Crisis,D13,Yes,109
2015,May,Tuesday,20,Suicide-related,D43,Yes,137
2015,May,Tuesday,10,Person in Crisis,D43,No,131
2015,May,Tuesday,13,Person in Crisis,D54,Yes,59
2015,May,Tuesday,22,Overdose,D32,Yes,36
2015,May,Tuesday,14,Person in Crisis,D31,No,25
2015,May,Tuesday,22,Person in Crisis,D14,No,85
2015,May,Tuesday,12,Suicide-related,D31,Yes,25
2015,May,Tuesday,19,Person in Crisis,D51,No,71
2015,May,Tuesday,11,Person in Crisis,D51,No,75
2015,May,Tuesday,22,Person in Crisis,D51,No,72
2015,May,Tuesday,9,Person in Crisis,D55,No,62
2015,May,Tuesday,5,Overdose,D33,No,53
2015,May,Tuesday,2,Overdose,D32,Yes,41
2015,May,Tuesday,11,Person in Crisis,D42,No,131
2015,May,Tuesday,16,Overdose,D32,Yes,39
2015,May,Tuesday,22,Suicide-related,D55,Yes,68
2015,May,Wednesday,21,Person in Crisis,D14,No,86
2015,May,Wednesday,21,Person in Crisis,D54,No,59
2015,May,Wednesday,21,Person in Crisis,D13,No,92
2015,May,Wednesday,18,Overdose,D14,No,78
2015,May,Wednesday,9,Suicide-related,D53,No,99
2015,May,Wednesday,14,Overdose,D14,No,81
2015,May,Wednesday,21,Person in Crisis,D41,No,120
2015,May,Wednesday,2,Person in Crisis,D31,Yes,27
2015,May,Wednesday,0,Person in Crisis,D11,Yes,93
2015,May,Wednesday,19,Suicide-related,D41,No,126
2015,May,Wednesday,17,Person in Crisis,D11,No,86
2015,May,Wednesday,16,Person in Crisis,D23,No,8
2015,May,Wednesday,21,Person in Crisis,D22,No,18
2015,May,Wednesday,22,Suicide-related,D42,No,118
2015,May,Wednesday,9,Person in Crisis,D13,No,92
2015,May,Wednesday,19,Person in Crisis,D43,No,135
2015,May,Wednesday,8,Person in Crisis,D52,No,75
2015,May,Wednesday,0,Suicide-related,D31,No,22
2015,May,Wednesday,15,Person in Crisis,D41,No,119
2015,May,Wednesday,20,Person in Crisis,D55,No,70
2015,May,Wednesday,18,Person in Crisis,D23,Yes,2
2015,May,Wednesday,16,Person in Crisis,D11,No,88
2015,May,Wednesday,22,Suicide-related,D42,No,128
2015,May,Wednesday,0,Suicide-related,D23,No,8
2015,May,Wednesday,21,Person in Crisis,D42,No,132
2015,May,Wednesday,15,Person in Crisis,D54,No,58
2015,May,Wednesday,14,Person in Crisis,D41,No,138
2015,May,Wednesday,12,Person in Crisis,D12,No,110
2015,May,Wednesday,9,Suicide-related,D54,No,62
2015,May,Wednesday,11,Person in Crisis,D54,No,60
2015,May,Wednesday,12,Person in Crisis,D12,Yes,112
2015,May,Wednesday,18,Person in Crisis,D12,No,113
2015,May,Wednesday,13,Suicide-related,D54,Yes,44
2015,May,Wednesday,17,Person in Crisis,D22,No,14
2015,May,Wednesday,12,Suicide-related,D12,No,113
2015,May,Wednesday,10,Suicide-related,D33,No,45
2015,May,Wednesday,0,Overdose,D32,Yes,39
2015,May,Wednesday,11,Person in Crisis,D54,No,59
2015,May,Wednesday,7,Suicide-related,D51,No,75
2015,May,Wednesday,16,Person in Crisis,D54,No,59
2015,May,Wednesday,15,Person in Crisis,D53,No,99
2015,May,Wednesday,20,Person in Crisis,D51,No,75
2015,May,Wednesday,12,Person in Crisis,D51,Yes,75
2015,May,Wednesday,0,Suicide-related,D43,No,140
2015,May,Wednesday,22,Suicide-related,D52,No,76
2015,May,Wednesday,6,Person in Crisis,D42,No,132
2015,May,Wednesday,10,Person in Crisis,D54,No,67
2015,May,Wednesday,15,Suicide-related,D53,No,95
2015,May,Wednesday,0,Overdose,D14,Yes,93
2015,May,Wednesday,11,Person in Crisis,D14,No,85
2015,May,Wednesday,16,Person in Crisis,D11,No,88
2015,May,Wednesday,16,Person in Crisis,D42,Yes,132
2015,May,Wednesday,5,Person in Crisis,D43,No,127
2015,May,Wednesday,21,Suicide-related,D52,No,76
2015,May,Wednesday,20,Person in Crisis,D51,Yes,75
2015,May,Wednesday,12,Person in Crisis,D14,Yes,85
2015,May,Wednesday,2,Person in Crisis,D31,No,27
2015,May,Wednesday,14,Person in Crisis,D41,Yes,119
2015,May,Wednesday,17,Person in Crisis,D13,No,109
2015,May,Wednesday,21,Suicide-related,D51,No,73
2015,May,Wednesday,15,Person in Crisis,D41,No,121
2015,May,Wednesday,9,Person in Crisis,D11,No,86
